datetime,count,inches
Mar  6 2008  3:25AM, 162.00, 0.01
Mar  3 2008 10:10AM, 161.99, 0.04
Mar  3 2008  9:55AM, 161.95, 0.03
Mar  3 2008  9:40AM, 161.92, 0.03
Mar  3 2008  9:25AM, 161.89, 0.02
Mar  3 2008  9:10AM, 161.87, 0.01
Mar  3 2008  8:55AM, 161.86, 0.12
Mar  3 2008  8:40AM, 161.74, 0.03
Mar  3 2008  8:25AM, 161.71, 0.01
Mar  3 2008  8:10AM, 161.70, 0.06
Mar  3 2008  7:55AM, 161.64, 0.01
Mar  3 2008  7:25AM, 161.63, 0.01
Mar  3 2008  7:10AM, 161.62, 0.02
Mar  3 2008  6:55AM, 161.60, 0.03
Mar  3 2008  6:40AM, 161.57, 0.02
Feb 21 2008  5:25AM, 161.55, 0.01
Feb 16 2008  5:40PM, 161.54, 0.01
Feb 16 2008  5:25PM, 161.53, 0.01
Feb 16 2008  4:10PM, 161.52, 0.05
Feb 16 2008  3:55PM, 161.47, 0.08
Feb 16 2008  3:40PM, 161.39, 0.02
Feb 16 2008  2:40PM, 161.37, 0.01
Feb 16 2008  2:25PM, 161.36, 0.01
Feb 16 2008  1:55PM, 161.35, 0.01
Feb 16 2008 12:55PM, 161.34, 0.01
Feb 16 2008 12:40PM, 161.33, 0.01
Feb 16 2008 12:10PM, 161.32, 0.03
Feb 16 2008 11:55AM, 161.29, 0.03
Feb 16 2008 11:25AM, 161.26, 0.01
Feb 16 2008 11:10AM, 161.25, 0.01
Feb 16 2008 10:55AM, 161.24, 0.01
Feb 16 2008 10:40AM, 161.23, 0.01
Feb 16 2008  6:10AM, 161.22, 0.01
Feb 16 2008  3:10AM, 161.21, 0.02
Feb 16 2008  2:25AM, 161.19, 0.01
Feb 16 2008  1:55AM, 161.18, 0.01
Feb 15 2008 11:55PM, 161.17, 0.01
Feb 15 2008 10:40PM, 161.16, 0.01
Feb 15 2008 10:25PM, 161.15, 0.02
Feb 15 2008  9:40PM, 161.13, 0.01
Feb 15 2008  9:25PM, 161.12, 0.01
Feb 15 2008  5:10PM, 161.11, 0.04
Feb 15 2008  4:55PM, 161.07, 0.08
Jan 31 2008  5:40AM, 160.99, 0.01
Jan 31 2008  5:25AM, 160.98, 0.02
Jan 31 2008  5:10AM, 160.96, 0.01
Jan 31 2008  4:55AM, 160.95, 0.01
Jan 31 2008  4:40AM, 160.94, 0.01
Jan 25 2008  2:55PM, 160.93, 0.01
Jan 25 2008  1:10PM, 160.92, 0.01
Jan 25 2008 12:26PM, 160.91, 0.01
Jan 25 2008 11:10AM, 160.90, 0.01
Jan 24 2008  4:40PM, 160.89, 0.01
Jan 24 2008  7:25AM, 160.88, 0.01
Jan 22 2008  3:55AM, 160.87, 0.01
Jan 21 2008 10:56PM, 160.86, 0.01
Jan 21 2008  9:10PM, 160.85, 0.01
Jan 21 2008  8:25PM, 160.84, 0.01
Jan 21 2008  8:10PM, 160.83, 0.01
Jan 21 2008  7:55PM, 160.82, 0.01
Jan 21 2008  7:40PM, 160.81, 0.01
Jan 21 2008  7:25PM, 160.80, 0.01
Jan 21 2008  6:40PM, 160.79, 0.01
Jan 21 2008  5:10PM, 160.78, 0.01
Jan 21 2008  4:25PM, 160.77, 0.01
Jan 21 2008  4:10PM, 160.76, 0.01
Jan 21 2008  3:55PM, 160.75, 0.02
Jan 21 2008  3:40PM, 160.73, 0.02
Jan 21 2008  3:25PM, 160.71, 0.03
Jan 21 2008  3:10PM, 160.68, 0.02
Jan 21 2008  2:55PM, 160.66, 0.01
Jan 21 2008  2:25PM, 160.65, 0.01
Jan 21 2008  1:55PM, 160.64, 0.01
Jan 21 2008  1:40PM, 160.63, 0.01
Jan 21 2008  1:25PM, 160.62, 0.01
Jan 21 2008  1:10PM, 160.61, 0.01
Jan 21 2008 12:55PM, 160.60, 0.01
Jan 21 2008 12:40PM, 160.59, 0.01
Jan 21 2008 12:26PM, 160.58, 0.01
Jan 21 2008 11:10AM, 160.57, 0.01
Jan 21 2008 10:40AM, 160.56, 0.01
Jan 21 2008  9:55AM, 160.55, 0.01
Jan 21 2008  9:40AM, 160.54, 0.01
Jan 21 2008  9:25AM, 160.53, 0.02
Jan 21 2008  8:41AM, 160.51, 0.01
Jan 21 2008  8:10AM, 160.50, 0.01
Jan 21 2008  7:55AM, 160.49, 0.01
Jan 21 2008  7:40AM, 160.48, 0.01
Jan 21 2008  7:10AM, 160.47, 0.01
Jan 21 2008  6:55AM, 160.46, 0.01
Jan 21 2008  6:26AM, 160.45, 0.01
Jan 18 2008  8:26PM, 160.44, 0.01
Jan 18 2008  8:11PM, 160.43, 0.01
Jan 18 2008  6:55PM, 160.42, 0.02
Jan 18 2008  5:26PM, 160.40, 0.01
Jan 18 2008  4:55PM, 160.39, 0.01
Jan 18 2008  4:40PM, 160.38, 0.01
Jan 18 2008  4:10PM, 160.37, 0.01
Jan 18 2008  2:40PM, 160.36, 0.01
Jan 18 2008 10:25AM, 160.35, 0.01
Jan 18 2008 10:10AM, 160.34, 0.04
Jan 18 2008  9:40AM, 160.30, 0.01
Jan 18 2008  9:10AM, 160.29, 0.01
Jan 18 2008  8:55AM, 160.28, 0.01
Jan 18 2008  8:25AM, 160.27, 0.01
Jan 18 2008  8:10AM, 160.26, 0.01
Jan 18 2008  7:55AM, 160.25, 0.01
Jan 18 2008  7:25AM, 160.24, 0.01
Jan 18 2008  7:10AM, 160.23, 0.02
Jan 18 2008  6:55AM, 160.21, 0.01
Jan 18 2008  6:40AM, 160.20, 0.01
Jan 18 2008  5:40AM, 160.19, 0.02
Jan 18 2008  3:55AM, 160.17, 0.01
Jan 16 2008  1:10AM, 160.16, 0.01
Jan 15 2008 10:25PM, 160.15, 0.01
Jan 15 2008  9:55PM, 160.14, 0.01
Jan 15 2008  8:55PM, 160.13, 0.01
Jan 15 2008  4:40PM, 160.12, 0.01
Jan 15 2008  3:55PM, 160.11, 0.01
Jan  8 2008  9:25AM, 160.10, 0.01
Jan  8 2008  7:10AM, 160.09, 0.01
Jan  8 2008  6:55AM, 160.08, 0.01
Jan  8 2008  6:40AM, 160.07, 0.01
Dec 27 2007 11:40PM, 160.06, 0.01
Dec 20 2007 12:25AM, 160.05, 0.01
Dec 15 2007  3:55AM, 160.04, 0.01
Dec 15 2007  2:55AM, 160.03, 0.02
Dec 15 2007  2:40AM, 160.01, 0.01
Dec 15 2007 12:40AM, 160.00, 0.01
Dec 15 2007 12:25AM, 159.99, 0.12
Dec 15 2007 12:10AM, 159.87, 0.02
Dec 14 2007  9:25PM, 159.85, 0.01
Dec 14 2007  5:55PM, 159.84, 0.01
Dec 14 2007  4:55PM, 159.83, 0.01
Dec 14 2007  4:40PM, 159.82, 0.01
Dec 14 2007  4:25PM, 159.81, 0.02
Dec 14 2007  4:10PM, 159.79, 0.01
Dec 14 2007  3:10PM, 159.78, 0.01
Dec 14 2007  1:10PM, 159.77, 0.01
Dec 14 2007 12:25PM, 159.76, 0.01
Dec 14 2007 12:10PM, 159.75, 0.02
Dec 14 2007 11:40AM, 159.73, 0.01
Dec 14 2007 10:25AM, 159.72, 0.01
Dec 12 2007  5:10PM, 159.71, 0.01
Dec 12 2007  4:25PM, 159.70, 0.01
Dec 12 2007  1:55PM, 159.69, 0.01
Dec 12 2007  1:40PM, 159.68, 0.01
Dec 12 2007  5:41AM, 159.67, 0.01
Dec 12 2007  1:56AM, 159.66, 0.01
Dec 12 2007 12:11AM, 159.65, 0.01
Dec 11 2007 11:26PM, 159.64, 0.03
Dec 11 2007 11:11PM, 159.61, 0.01
Dec 11 2007 10:41PM, 159.60, 0.03
Dec 11 2007 10:26PM, 159.57, 0.02
Dec 11 2007 10:11PM, 159.55, 0.02
Dec 11 2007  9:56PM, 159.53, 0.01
Dec 11 2007  9:26PM, 159.52, 0.01
Dec 11 2007  2:55PM, 159.51, 0.01
Dec 11 2007  9:55AM, 159.50, 0.02
Dec 11 2007  5:10AM, 159.48, 0.01
Dec 11 2007  3:26AM, 159.47, 0.01
Nov 25 2007 11:10AM, 159.46, 0.02
Nov 25 2007 10:55AM, 159.44, 0.01
Nov 25 2007 10:25AM, 159.43, 0.01
Nov 25 2007 10:10AM, 159.42, 0.05
Nov 25 2007  9:55AM, 159.37, 0.03
Nov 25 2007  9:40AM, 159.34, 0.02
Nov 25 2007  9:26AM, 159.32, 0.02
Nov 25 2007  8:26AM, 159.30, 0.02
Nov 25 2007  6:25AM, 159.28, 0.01
Nov 25 2007  5:55AM, 159.27, 0.01
Nov 25 2007  3:55AM, 159.26, 0.01
Nov 25 2007  3:25AM, 159.25, 0.01
Nov 25 2007  3:10AM, 159.24, 0.07
Nov 25 2007  2:55AM, 159.17, 0.03
Nov 25 2007  2:40AM, 159.14, 0.01
Nov 25 2007 12:40AM, 159.13, 0.02
Nov 25 2007 12:26AM, 159.11, 0.02
Nov 24 2007 11:40PM, 159.09, 0.01
Nov 24 2007 11:25PM, 159.08, 0.01
Nov 24 2007 11:10PM, 159.07, 0.01
Nov 24 2007 10:40PM, 159.06, 0.01
Nov 24 2007  7:55PM, 159.05, 0.01
Nov 24 2007  7:10PM, 159.04, 0.01
Nov 24 2007  4:40PM, 159.03, 0.01
Nov 24 2007  3:10PM, 159.02, 0.01
Nov 24 2007  2:25PM, 159.01, 0.01
Nov 24 2007  1:40PM, 159.00, 0.01
Nov 24 2007 12:55PM, 158.99, 0.02
Nov 24 2007 12:40PM, 158.97, 0.04
Nov 24 2007 12:25PM, 158.93, 0.03
Nov 24 2007 12:10PM, 158.90, 0.01
Nov 24 2007 11:55AM, 158.89, 0.01
Nov 24 2007 11:40AM, 158.88, 0.03
Nov 24 2007 11:25AM, 158.85, 0.01
Nov 24 2007 11:10AM, 158.84, 0.01
Nov 24 2007 10:55AM, 158.83, 0.01
Nov 24 2007 10:40AM, 158.82, 0.01
Nov 24 2007 10:25AM, 158.81, 0.10
Nov 24 2007 10:10AM, 158.71, 0.02
Nov 24 2007  9:40AM, 158.69, 0.01
Nov 24 2007  9:25AM, 158.68, 0.01
Nov 24 2007  9:10AM, 158.67, 0.01
Nov 24 2007  8:55AM, 158.66, 0.02
Nov 24 2007  8:40AM, 158.64, 0.03
Nov 24 2007  8:25AM, 158.61, 0.01
Nov 24 2007  8:10AM, 158.60, 0.05
Nov 24 2007  7:55AM, 158.55, 0.09
Nov 24 2007  7:40AM, 158.46, 0.04
Nov 24 2007  7:25AM, 158.42, 0.01
Nov 24 2007  7:10AM, 158.41, 0.02
Nov 24 2007  6:40AM, 158.39, 0.01
Nov 17 2007  5:40PM, 158.38, 0.01
Nov 17 2007  4:40PM, 158.37, 0.04
Nov 17 2007  4:25PM, 158.33, 0.02
Nov 17 2007  4:10PM, 158.31, 0.01
Oct 22 2007 10:40AM, 158.30, 0.08
Oct 22 2007 10:25AM, 158.22, 0.01
Oct 22 2007 10:10AM, 158.21, 0.01
Oct 22 2007  9:55AM, 158.20, 0.01
Oct 22 2007  9:40AM, 158.19, 0.06
Oct 22 2007  9:25AM, 158.13, 0.08
Oct 22 2007  9:10AM, 158.05, 0.05
Oct 22 2007  8:55AM, 158.00, 0.01
Oct 22 2007  8:40AM, 157.99, 0.01
Oct 22 2007  8:10AM, 157.98, 0.01
Oct 22 2007  7:10AM, 157.97, 0.02
Oct 22 2007  6:40AM, 157.95, 0.02
Oct 22 2007  6:25AM, 157.93, 0.19
Oct 22 2007  6:10AM, 157.74, 0.04
Oct 22 2007  5:55AM, 157.70, 0.03
Oct 22 2007  5:40AM, 157.67, 0.03
Oct 22 2007  5:25AM, 157.64, 0.16
Oct 22 2007  5:10AM, 157.48, 0.32
Oct 22 2007  4:10AM, 157.16, 0.08
Oct 22 2007  3:55AM, 157.08, 0.71
Oct 22 2007  3:40AM, 156.37, 0.04
Sep 29 2007  6:40PM, 156.33, 0.01
Sep 29 2007  6:25PM, 156.32, 0.12
Sep 29 2007  6:10PM, 156.20, 0.20
Sep 29 2007  4:40PM, 156.00, 0.01
Sep 29 2007  4:25PM, 155.99, 0.04
Sep 11 2007 10:25AM, 155.95, 0.01
Sep 11 2007  9:55AM, 155.94, 0.01
Sep 11 2007  9:40AM, 155.93, 0.01
Sep 11 2007  9:25AM, 155.92, 0.04
Sep 11 2007  9:10AM, 155.88, 0.04
Sep 11 2007  8:55AM, 155.84, 0.02
Sep 11 2007  8:40AM, 155.82, 0.01
Sep 11 2007  8:25AM, 155.81, 0.02
Sep 11 2007  8:10AM, 155.79, 0.21
Sep 11 2007  7:55AM, 155.58, 0.72
Sep 11 2007  7:40AM, 154.86, 0.78
Sep 11 2007  7:25AM, 154.08, 0.09
Sep  5 2007  1:40AM, 153.99, 0.01
Sep  5 2007 12:40AM, 153.98, 0.01
Sep  5 2007 12:25AM, 153.97, 0.02
Sep  5 2007 12:10AM, 153.95, 0.02
Sep  4 2007 11:55PM, 153.93, 0.02
Sep  4 2007 11:40PM, 153.91, 0.01
Sep  4 2007 11:25PM, 153.90, 0.01
Sep  4 2007  6:10PM, 153.89, 0.01
Sep  4 2007  5:25PM, 153.88, 0.01
Sep  4 2007  5:10PM, 153.87, 0.02
Sep  4 2007  4:55PM, 153.85, 0.02
Sep  4 2007  4:40PM, 153.83, 0.01
Sep  4 2007 12:25PM, 153.82, 0.01
Sep  4 2007  2:25AM, 153.81, 0.01
Sep  3 2007  5:25PM, 153.80, 0.01
Sep  3 2007  4:55PM, 153.79, 0.34
Sep  3 2007  4:40PM, 153.45, 0.14
Sep  3 2007  4:25PM, 153.31, 0.01
Sep  2 2007  5:55PM, 153.30, 0.01
Sep  2 2007  5:25PM, 153.29, 0.01
Sep  2 2007  5:10PM, 153.28, 0.02
Sep  2 2007  4:55PM, 153.26, 0.07
Sep  2 2007  4:40PM, 153.19, 0.33
Sep  2 2007  4:25PM, 152.86, 0.26
Sep  2 2007  4:10PM, 152.60, 0.02
Aug 31 2007 10:25PM, 152.58, 0.01
Aug 31 2007 10:10PM, 152.57, 0.01
Aug 31 2007  9:55PM, 152.56, 0.02
Aug 31 2007  9:40PM, 152.54, 0.01
Aug 31 2007  9:25PM, 152.53, 0.01
Aug 31 2007  9:10PM, 152.52, 0.01
Aug 31 2007  8:40PM, 152.51, 0.09
Aug 31 2007  8:25PM, 152.42, 0.07
Aug 31 2007  3:55PM, 152.35, 0.01
Aug 31 2007  3:25AM, 152.34, 0.02
Aug 31 2007  3:10AM, 152.32, 0.01
Aug 30 2007  8:10PM, 152.31, 0.10
Aug 30 2007  7:55PM, 152.21, 0.01
Aug 29 2007  8:55PM, 152.20, 0.01
Aug 29 2007  8:40PM, 152.19, 0.01
Aug 22 2007  6:40PM, 152.18, 0.02
Aug 22 2007  6:25PM, 152.16, 0.16
Aug 21 2007  5:40PM, 152.00, 0.03
Aug 21 2007  5:25PM, 151.97, 0.09
Aug 21 2007  5:10PM, 151.88, 0.01
Aug 18 2007  4:40PM, 151.87, 0.03
Aug 18 2007  4:25PM, 151.84, 0.02
Aug 17 2007 10:55AM, 151.82, 0.01
Aug 16 2007  9:10PM, 151.81, 0.01
Aug 16 2007  8:55PM, 151.80, 0.01
Aug 16 2007  8:40PM, 151.79, 0.02
Aug 16 2007  8:25PM, 151.77, 0.02
Aug 16 2007  8:10PM, 151.75, 0.10
Aug 16 2007  7:55PM, 151.65, 0.03
Aug 16 2007  7:40PM, 151.62, 0.04
Aug 16 2007 11:25AM, 151.58, 0.01
Aug 16 2007 11:10AM, 151.57, 0.01
Aug 16 2007 10:55AM, 151.56, 0.03
Aug 16 2007 10:40AM, 151.53, 0.05
Aug 16 2007 10:25AM, 151.48, 0.05
Aug 16 2007 10:10AM, 151.43, 0.03
Aug 16 2007  9:55AM, 151.40, 0.03
Aug 16 2007  9:40AM, 151.37, 0.01
Aug 16 2007  9:25AM, 151.36, 0.01
Aug 16 2007  9:10AM, 151.35, 0.01
Aug 16 2007  8:55AM, 151.34, 0.02
Aug 16 2007  8:40AM, 151.32, 0.03
Aug 16 2007  8:25AM, 151.29, 0.06
Aug 16 2007  8:10AM, 151.23, 0.39
Aug 16 2007  7:55AM, 150.84, 0.16
Aug 16 2007  7:40AM, 150.68, 0.62
Aug 16 2007  7:25AM, 150.06, 0.07
Aug  3 2007 10:25PM, 149.99, 0.14
Aug  3 2007 10:10PM, 149.85, 0.16
Jul 29 2007  5:25PM, 149.69, 0.05
Jul 29 2007  5:10PM, 149.64, 0.90
Jul 29 2007  4:55PM, 148.74, 0.01
Jul 28 2007  4:25PM, 148.73, 0.02
Jul 27 2007  3:10PM, 148.71, 0.02
Jul 27 2007  2:55PM, 148.69, 0.08
Jul 27 2007  2:40PM, 148.61, 0.50
Jul 27 2007  2:25PM, 148.11, 0.74
Jul 27 2007  2:10PM, 147.37, 0.06
Jul 27 2007 12:40PM, 147.31, 0.01
Jul 27 2007  1:55AM, 147.30, 0.01
Jul 26 2007  5:25PM, 147.29, 0.01
Jul 26 2007  5:10PM, 147.28, 0.04
Jul 26 2007  9:40AM, 147.24, 0.02
Jul 26 2007  9:25AM, 147.22, 0.02
Jul 26 2007  8:25AM, 147.20, 0.07
Jul 26 2007  8:10AM, 147.13, 0.57
Jul 26 2007  7:55AM, 146.56, 0.20
Jul 26 2007  7:40AM, 146.36, 0.16
Jul 26 2007  6:25AM, 146.20, 0.01
Jul 26 2007  4:55AM, 146.19, 0.01
Jul 26 2007  3:40AM, 146.18, 0.01
Jul 26 2007  3:10AM, 146.17, 0.01
Jul 26 2007  2:40AM, 146.16, 0.01
Jul 25 2007  7:55PM, 146.15, 0.01
Jul 25 2007  7:25PM, 146.14, 0.01
Jul 25 2007  7:10PM, 146.13, 0.01
Jul 25 2007  6:25PM, 146.12, 0.01
Jul 25 2007  6:10PM, 146.11, 0.03
Jul 25 2007  5:55PM, 146.08, 0.22
Jul 25 2007  5:40PM, 145.86, 0.05
Jul 25 2007  2:40PM, 145.81, 0.01
Jul 25 2007  2:25PM, 145.80, 0.01
Jul 25 2007  1:55PM, 145.79, 0.01
Jul 25 2007  1:40PM, 145.78, 0.01
Jul 25 2007 10:55AM, 145.77, 0.22
Jul 25 2007 10:40AM, 145.55, 0.01
Jul 25 2007 10:25AM, 145.54, 0.29
Jul 24 2007  2:10AM, 145.25, 0.01
Jul 23 2007  9:10PM, 145.24, 0.01
Jul 23 2007  8:40PM, 145.23, 0.03
Jul 23 2007  8:25PM, 145.20, 0.02
Jul 23 2007  7:25PM, 145.18, 0.01
Jul 23 2007  6:25PM, 145.17, 0.02
Jul 23 2007  6:10PM, 145.15, 0.01
Jul 21 2007  4:25PM, 145.14, 0.01
Jul 21 2007  3:40PM, 145.13, 0.01
Jul 21 2007  3:25PM, 145.12, 0.02
Jul 21 2007  3:10PM, 145.10, 0.38
Jul 21 2007  6:25AM, 144.72, 0.01
Jul 21 2007  4:40AM, 144.71, 0.01
Jul 21 2007  4:10AM, 144.70, 0.18
Jul 21 2007  3:55AM, 144.52, 0.14
Jul 21 2007  3:25AM, 144.38, 0.01
Jul 20 2007  4:40PM, 144.37, 0.02
Jul 20 2007  3:55PM, 144.35, 0.01
Jul 20 2007 11:40AM, 144.34, 0.02
Jul 20 2007 11:25AM, 144.32, 0.07
Jul 20 2007 11:10AM, 144.25, 0.05
Jul 20 2007 10:55AM, 144.20, 0.07
Jul 20 2007 10:40AM, 144.13, 0.21
Jul 20 2007 10:26AM, 143.92, 0.20
Jul 20 2007 10:11AM, 143.72, 0.08
Jul 20 2007  9:10AM, 143.64, 0.01
Jul 20 2007  8:55AM, 143.63, 0.13
Jul 20 2007  7:55AM, 143.50, 0.01
Jul 20 2007  7:25AM, 143.49, 0.17
Jul 20 2007  7:10AM, 143.32, 0.19
Jul 20 2007  6:55AM, 143.13, 0.11
Jul 20 2007  6:25AM, 143.02, 0.01
Jul 18 2007  3:25PM, 143.01, 0.01
Jul 18 2007  3:10PM, 143.00, 0.02
Jul 18 2007  2:55PM, 142.98, 0.04
Jul 18 2007  2:40PM, 142.94, 0.12
Jul 18 2007  2:25PM, 142.82, 0.03
Jul 17 2007 12:25PM, 142.79, 0.01
Jul 17 2007 12:10PM, 142.78, 0.02
Jul 17 2007  8:10AM, 142.76, 0.09
Jul 14 2007 12:10PM, 142.67, 0.35
Jul  8 2007  9:25PM, 142.32, 0.09
Jul  8 2007  9:10PM, 142.23, 0.03
Jul  7 2007  8:10AM, 142.20, 0.23
Jul  7 2007  7:55AM, 141.97, 0.16
Jul  7 2007  7:40AM, 141.81, 0.08
Jul  6 2007 10:25PM, 141.73, 0.01
Jul  6 2007  8:55PM, 141.72, 0.08
Jul  6 2007  8:40PM, 141.64, 0.19
Jul  6 2007  8:25PM, 141.45, 0.03
Jul  6 2007  8:10PM, 141.42, 0.02
Jul  5 2007  6:55PM, 141.40, 0.01
Jul  5 2007  6:10PM, 141.39, 0.01
Jul  5 2007  5:55PM, 141.38, 0.10
Jul  5 2007  5:40PM, 141.28, 0.03
Jul  4 2007  1:55PM, 141.25, 0.01
Jul  4 2007  1:40PM, 141.24, 0.08
Jul  4 2007  1:25PM, 141.16, 0.58
Jul  4 2007  1:10PM, 140.58, 0.01
Jul  4 2007 11:55AM, 140.57, 0.01
Jul  4 2007  9:55AM, 140.56, 0.01
Jul  3 2007  7:25PM, 140.55, 0.01
Jul  3 2007  7:10PM, 140.54, 0.01
Jul  3 2007  6:55PM, 140.53, 0.02
Jul  3 2007  6:40PM, 140.51, 0.02
Jul  3 2007  6:25PM, 140.49, 0.02
Jul  3 2007  6:10PM, 140.47, 0.02
Jul  3 2007  5:55PM, 140.45, 0.01
Jul  3 2007  5:40PM, 140.44, 0.01
Jul  3 2007  5:25PM, 140.43, 0.01
Jul  3 2007  5:10PM, 140.42, 0.01
Jul  3 2007 12:40PM, 140.41, 0.01
Jul  3 2007 12:10PM, 140.40, 0.01
Jul  3 2007 11:40AM, 140.39, 0.02
Jul  3 2007 11:25AM, 140.37, 0.16
Jul  3 2007 10:40AM, 140.21, 0.11
Jul  3 2007 10:25AM, 140.10, 0.42
Jul  3 2007 10:10AM, 139.68, 0.10
Jul  2 2007  9:10PM, 139.58, 0.01
Jul  2 2007  8:55PM, 139.57, 0.02
Jul  2 2007  8:40PM, 139.55, 0.01
Jul  2 2007  9:55AM, 139.54, 0.01
Jun 27 2007 10:40PM, 139.39, 0.03
Jun 27 2007 10:25PM, 139.36, 0.03
Jun 27 2007 10:10PM, 139.33, 0.11
Jun 27 2007  9:55PM, 139.22, 0.01
Jun 27 2007  9:10PM, 139.21, 0.02
Jun 27 2007  5:40PM, 139.19, 0.01
Jun 27 2007  6:40AM, 139.18, 0.02
Jun 26 2007 10:40AM, 139.16, 0.01
Jun 26 2007  9:55AM, 139.15, 0.02
Jun 26 2007  9:10AM, 139.13, 0.02
Jun 26 2007  8:55AM, 139.11, 0.02
Jun 26 2007  8:40AM, 139.09, 0.01
Jun 25 2007  6:40PM, 139.08, 0.01
Jun 25 2007  4:25PM, 139.07, 0.01
Jun 25 2007  4:10PM, 139.06, 0.01
Jun 25 2007  3:55PM, 139.05, 0.01
Jun 25 2007  1:10PM, 139.04, 0.01
Jun 25 2007 12:55PM, 139.03, 0.03
Jun 25 2007 12:40PM, 139.00, 0.04
Jun 25 2007 12:10PM, 138.96, 0.01
Jun 25 2007 11:55AM, 138.95, 0.03
Jun 25 2007  6:40AM, 138.92, 0.02
Jun 25 2007  6:25AM, 138.90, 0.24
Jun 25 2007  6:10AM, 138.66, 0.31
Jun 23 2007  6:10PM, 138.35, 0.01
Jun 23 2007  4:55PM, 138.34, 0.02
Jun 23 2007  4:40PM, 138.32, 0.15
Jun 23 2007 10:55AM, 138.17, 0.01
Jun 23 2007 10:40AM, 138.16, 0.05
Jun 20 2007 12:40PM, 138.11, 0.01
Jun 20 2007 12:10PM, 138.10, 0.02
Jun 20 2007 11:55AM, 138.08, 0.01
Jun 20 2007 11:40AM, 138.07, 0.03
Jun 20 2007 11:25AM, 138.04, 0.01
Jun 20 2007 11:10AM, 138.03, 0.04
Jun 20 2007 10:55AM, 137.99, 0.02
Jun 20 2007 10:40AM, 137.97, 0.02
Jun 20 2007 10:25AM, 137.95, 0.04
Jun 20 2007 10:10AM, 137.91, 0.08
Jun 20 2007  9:55AM, 137.83, 0.12
Jun 20 2007  9:40AM, 137.71, 0.10
Jun 20 2007  9:25AM, 137.61, 0.25
Jun 20 2007  9:10AM, 137.36, 0.06
Jun 20 2007  8:55AM, 137.30, 0.09
Jun 20 2007  8:40AM, 137.21, 0.09
Jun 17 2007  6:40AM, 137.12, 0.01
Jun 17 2007  6:25AM, 137.11, 0.03
Jun 17 2007  6:10AM, 137.08, 0.02
Jun 17 2007  5:40AM, 137.06, 0.22
Jun 17 2007  4:55AM, 136.84, 0.01
Jun 17 2007  3:10AM, 136.83, 0.01
Jun 17 2007  1:40AM, 136.82, 0.01
Jun 16 2007  7:25AM, 136.81, 0.01
Jun 16 2007  7:10AM, 136.80, 0.01
Jun 16 2007  6:55AM, 136.79, 0.02
Jun 16 2007  6:40AM, 136.77, 0.02
Jun 16 2007  6:25AM, 136.75, 0.05
Jun 16 2007  6:10AM, 136.70, 0.01
Jun 16 2007  5:55AM, 136.69, 0.03
Jun 16 2007  5:40AM, 136.66, 0.05
Jun 16 2007  5:25AM, 136.61, 0.02
Jun 16 2007  5:10AM, 136.59, 0.02
Jun 16 2007  4:55AM, 136.57, 0.08
Jun 16 2007  4:40AM, 136.49, 0.01
Jun 14 2007  8:55PM, 136.48, 0.01
Jun 14 2007  8:40PM, 136.47, 0.01
Jun 14 2007  8:10PM, 136.46, 0.06
Jun 14 2007  7:55PM, 136.40, 0.06
Jun  4 2007 12:10AM, 136.34, 0.01
Jun  3 2007 11:25PM, 136.33, 0.03
Jun  3 2007 11:10PM, 136.30, 0.04
Jun  3 2007 10:55PM, 136.26, 0.04
Jun  3 2007 10:40PM, 136.22, 0.05
Jun  3 2007 10:25PM, 136.17, 0.03
Jun  3 2007 10:10PM, 136.14, 0.04
Jun  3 2007  9:55PM, 136.10, 0.23
Jun  3 2007  9:40PM, 135.87, 0.62
Jun  3 2007  9:25PM, 135.25, 0.54
Jun  3 2007  9:10PM, 134.71, 0.07
Jun  3 2007  8:55PM, 134.64, 0.40
May 31 2007 10:40AM, 134.24, 0.01
May 31 2007 10:10AM, 134.23, 0.01
May 31 2007  9:55AM, 134.22, 0.01
May 31 2007  9:40AM, 134.21, 0.01
May 31 2007  9:25AM, 134.20, 0.01
May 28 2007  2:10PM, 134.19, 0.01
May 28 2007  1:55PM, 134.18, 0.05
May 28 2007  9:40AM, 134.13, 0.01
May 28 2007  9:25AM, 134.12, 0.06
May 28 2007  9:10AM, 134.06, 0.10
May 28 2007  8:55AM, 133.96, 0.24
May 28 2007  8:40AM, 133.72, 0.15
May 28 2007  8:25AM, 133.57, 0.03
May 28 2007  7:25AM, 133.54, 0.04
May 28 2007  7:10AM, 133.50, 0.22
May 28 2007  6:55AM, 133.28, 0.09
May 28 2007  6:40AM, 133.19, 0.23
May 28 2007  6:25AM, 132.96, 0.33
May 28 2007  6:10AM, 132.63, 0.42
May 28 2007  5:10AM, 132.21, 0.01
May 28 2007  4:55AM, 132.20, 0.02
May 28 2007  4:40AM, 132.18, 0.05
May 28 2007  4:25AM, 132.13, 0.06
May 28 2007  4:10AM, 132.07, 0.05
May 28 2007  3:55AM, 132.02, 0.12
May 28 2007  3:40AM, 131.90, 0.19
May 27 2007  6:10PM, 131.71, 0.01
May 27 2007  5:55PM, 131.70, 0.03
May 27 2007  5:40PM, 131.67, 0.02
May 27 2007  5:25PM, 131.65, 0.01
May 27 2007  5:10PM, 131.64, 0.01
May 26 2007 11:55PM, 131.63, 0.01
May 26 2007  9:55AM, 131.62, 0.01
May 26 2007  5:10AM, 131.61, 0.01
